GENE	TP	FP	FN	P	R
ENSG00000162526	74	1128	2	0.062	0.974
ENSG00000250762	75	0	3	1.0	0.962
ENSG00000276088	617	27	19	0.958	0.97
ENSG00000227043	277	79	13	0.778	0.955
ENSG00000225334	298	5	6	0.983	0.98
ENSG00000177602	0	2	0	0.0	0
ENSG00000234872	5	0	1	1.0	0.833
ENSG00000156097	2794	0	70	1.0	0.976
ENSG00000212157	0	4	0	0.0	0
ENSG00000143776	10900	842	296	0.928	0.974
ENSG00000231029	0	0	0	0	0
ENSG00000286838	0	68	0	0.0	0
ENSG00000229983	57	35	1	0.62	0.983
ENSG00000224363	0	5229	0	0.0	0
ENSG00000162836	926	21	36	0.978	0.963
ENSG00000223612	655	0	11	1.0	0.983
ENSG00000162783	0	2	0	0.0	0
ENSG00000231068	0	0	0	0	0
ENSG00000225191	12	1	0	0.923	1.0
ENSG00000206824	0	0	0	0	0
ENSG00000286594	0	0	0	0	0
ENSG00000006059	0	0	0	0	0
ENSG00000215454	30	1239	2	0.024	0.938
ENSG00000186074	4466	27	206	0.994	0.956
ENSG00000075391	388	672	14	0.366	0.965
ENSG00000207056	0	0	0	0	0
ENSG00000264016	469	266	9	0.638	0.981
ENSG00000182871	1341	6763	117	0.165	0.92
ENSG00000010244	11770	79	344	0.993	0.972
ENSG00000284250	0	0	0	0	0
ENSG00000156239	2353	1	41	1.0	0.983
ENSG00000232884	2845	17	75	0.994	0.974
ENSG00000162585	8947	430	203	0.954	0.978
ENSG00000241913	0	0	0	0	0
ENSG00000143774	4599	0	215	1.0	0.955
ENSG00000239216	0	0	0	0	0
ENSG00000235674	0	12	0	0.0	0
ENSG00000171595	7047	90	333	0.987	0.955
ENSG00000229047	0	0	0	0	0
ENSG00000229255	0	0	0	0	0
ENSG00000167925	4287	1	129	1.0	0.971
ENSG00000162913	1994	247	68	0.89	0.967
ENSG00000159023	124849	599	3741	0.995	0.971
ENSG00000252882	0	0	0	0	0
ENSG00000054118	1964	186	70	0.913	0.966
ENSG00000226570	0	0	0	0	0
ENSG00000238653	0	0	0	0	0
ENSG00000225154	0	0	0	0	0
ENSG00000141295	1825	0	45	1.0	0.976
ENSG00000108826	112	1	4	0.991	0.966
ENSG00000260460	769	5	15	0.994	0.981
ENSG00000035862	340	1141	6	0.23	0.983
ENSG00000179546	0	2	0	0.0	0
ENSG00000154358	12154	1753	590	0.874	0.954
ENSG00000253060	0	0	0	0	0
ENSG00000233645	0	3	0	0.0	0
ENSG00000227860	65	1	1	0.985	0.985
ENSG00000264435	0	0	0	0	0
ENSG00000171163	9264	0	362	1.0	0.962
ENSG00000213977	691	233	19	0.748	0.973
ENSG00000286852	1048	0	34	1.0	0.969
ENSG00000218510	414	769	6	0.35	0.986
ENSG00000197880	183	157	7	0.538	0.963
ENSG00000252628	25	0	3	1.0	0.893
ENSG00000252744	0	1	0	0.0	0
ENSG00000222363	0	0	0	0	0
ENSG00000237872	0	0	0	0	0
ENSG00000227740	0	7	0	0.0	0
ENSG00000236358	144	2	4	0.986	0.973
ENSG00000264251	0	2	0	0.0	0
ENSG00000242692	0	0	0	0	0
ENSG00000218125	0	0	0	0	0
ENSG00000163873	430	101	6	0.81	0.986
ENSG00000252969	14	0	0	1.0	1.0
ENSG00000230197	185	420	5	0.306	0.974
ENSG00000228150	84	29	2	0.743	0.977
ENSG00000226487	6	0	0	1.0	1.0
ENSG00000152078	196	154	12	0.56	0.942
ENSG00000227790	0	232	0	0.0	0
ENSG00000233461	420	98	28	0.811	0.938
ENSG00000170382	397	69	9	0.852	0.978
ENSG00000265046	0	0	0	0	0
ENSG00000143768	122	18	2	0.871	0.984
ENSG00000285535	962	119	28	0.89	0.972
ENSG00000215908	939	2472	33	0.275	0.966
ENSG00000239906	0	107	0	0.0	0
ENSG00000230402	36	15	0	0.706	1.0
ENSG00000179571	128	133	6	0.49	0.955
ENSG00000252692	0	0	0	0	0
ENSG00000204880	2	3	0	0.4	1.0
ENSG00000285417	496	28	18	0.947	0.965
ENSG00000010072	355	17	7	0.954	0.981
ENSG00000284190	0	107	0	0.0	0
ENSG00000285677	161	3095	5	0.049	0.97
ENSG00000226286	2	0	0	1.0	1.0
ENSG00000207501	2	0	0	1.0	1.0
ENSG00000225217	0	0	0	0	0
ENSG00000279542	0	0	0	0	0
ENSG00000163472	0	1666	0	0.0	0
ENSG00000232809	0	0	0	0	0
ENSG00000284690	69	18	1	0.793	0.986
ENSG00000275129	0	0	0	0	0
ENSG00000214553	111	47	3	0.703	0.974
ENSG00000229595	379	0	7	1.0	0.982
ENSG00000213625	470	72	12	0.867	0.975
ENSG00000228826	0	6	0	0.0	0
ENSG00000271890	28	0	2	1.0	0.933
ENSG00000185499	4917	0	247	1.0	0.952
ENSG00000237230	307	0	9	1.0	0.972
ENSG00000167105	393	3	35	0.992	0.918
ENSG00000222679	0	0	0	0	0
ENSG00000076604	9140	0	284	1.0	0.97
ENSG00000271355	0	0	0	0	0
ENSG00000227959	0	0	0	0	0
ENSG00000223787	163	0	5	1.0	0.97
ENSG00000264802	0	0	0	0	0
ENSG00000227689	0	24	0	0.0	0
ENSG00000271269	18	3	0	0.857	1.0
ENSG00000167536	267	431	9	0.383	0.967
ENSG00000127483	10093	97	331	0.99	0.968
ENSG00000132478	1902	80	54	0.96	0.972
ENSG00000162604	2872	135	108	0.955	0.964
ENSG00000259753	0	3676	0	0.0	0
ENSG00000158477	175	20	3	0.897	0.983
ENSG00000263412	524	0	8	1.0	0.985
ENSG00000259533	0	66	0	0.0	0
ENSG00000285541	622	1241	8	0.334	0.987
ENSG00000007314	2	22	0	0.083	1.0
ENSG00000255713	6	2	0	0.75	1.0
ENSG00000226115	176	0	4	1.0	0.978
ENSG00000251958	0	0	0	0	0
ENSG00000287797	22	37	0	0.373	1.0
ENSG00000273840	0	357	0	0.0	0
ENSG00000206880	0	0	0	0	0
ENSG00000265593	20	0	0	1.0	1.0
ENSG00000285554	8	14	0	0.364	1.0
ENSG00000265201	5	0	1	1.0	0.833
ENSG00000230953	0	0	0	0	0
ENSG00000204060	4	31	0	0.114	1.0
ENSG00000158714	24	245	0	0.089	1.0
ENSG00000183831	423	63	15	0.87	0.966
ENSG00000243970	5721	441	435	0.928	0.929
ENSG00000239494	0	0	0	0	0
ENSG00000214174	290	154	8	0.653	0.973
ENSG00000162607	0	39	0	0.0	0
ENSG00000229393	0	0	0	0	0
ENSG00000226891	4562	27	204	0.994	0.957
ENSG00000207241	52	17	4	0.754	0.929
ENSG00000229930	0	74	0	0.0	0
ENSG00000180042	0	24	0	0.0	0
ENSG00000189339	1001	858	23	0.538	0.978
ENSG00000025800	906	183	28	0.832	0.97
ENSG00000143028	0	10	0	0.0	0
ENSG00000279572	0	0	0	0	0
ENSG00000214955	0	80	0	0.0	0
ENSG00000269971	0	0	0	0	0
ENSG00000162739	154	5	2	0.969	0.987
ENSG00000217026	0	0	0	0	0
ENSG00000116824	277	2	9	0.993	0.969
ENSG00000049239	93	15	1	0.861	0.989
ENSG00000186844	0	4	0	0.0	0
ENSG00000108509	1102	364	50	0.752	0.957
ENSG00000117586	876	6	24	0.993	0.973
ENSG00000265746	375	0	17	1.0	0.957
ENSG00000162496	4	51	0	0.073	1.0
ENSG00000240490	0	0	0	0	0
ENSG00000234784	30	0	4	1.0	0.882
ENSG00000265614	0	0	0	0	0
ENSG00000230318	0	0	0	0	0
ENSG00000237435	3428	24	134	0.993	0.962
ENSG00000142867	383	94	3	0.803	0.992
ENSG00000182901	49	1070	1	0.044	0.98
ENSG00000215695	0	26	0	0.0	0
ENSG00000230498	13	19	1	0.406	0.929
ENSG00000116785	719	20	33	0.973	0.956
ENSG00000236866	10	0	0	1.0	1.0
ENSG00000117616	2738	3627	76	0.43	0.973
ENSG00000171790	9037	968	201	0.903	0.978
ENSG00000116721	520	473	4	0.524	0.992
ENSG00000285665	73	0	1	1.0	0.986
ENSG00000260971	1435	2612	41	0.355	0.972
ENSG00000153936	2	798	0	0.003	1.0
ENSG00000263045	95	0	3	1.0	0.969
ENSG00000004142	0	10	0	0.0	0
ENSG00000074660	7515	29	227	0.996	0.971
ENSG00000205215	183	1485	7	0.11	0.963
ENSG00000272438	0	12	0	0.0	0
ENSG00000271277	0	0	0	0	0
ENSG00000263513	2	774	0	0.003	1.0
ENSG00000154803	3944	244	122	0.942	0.97
ENSG00000271121	46	2	0	0.958	1.0
ENSG00000135749	542	650	16	0.455	0.971
ENSG00000251439	6	0	0	1.0	1.0
ENSG00000283978	0	0	0	0	0
ENSG00000267801	2	753	0	0.003	1.0
ENSG00000070526	1339	42	31	0.97	0.977
ENSG00000261817	66	13	0	0.835	1.0
ENSG00000265392	8	0	0	1.0	1.0
ENSG00000226643	17	0	3	1.0	0.85
ENSG00000174876	151	1091	1	0.122	0.993
ENSG00000223078	22	1	0	0.957	1.0
ENSG00000233184	15239	91	365	0.994	0.977
ENSG00000204316	371	33	13	0.918	0.966
ENSG00000280441	4	1607	0	0.002	1.0
ENSG00000108344	3709	27	87	0.993	0.977
ENSG00000197084	77	8	5	0.906	0.939
ENSG00000225126	0	0	0	0	0
ENSG00000274180	657	26	19	0.962	0.972
ENSG00000143162	200	37	4	0.844	0.98
ENSG00000243539	103	0	3	1.0	0.972
ENSG00000231207	3	2	1	0.6	0.75
ENSG00000162614	2374	120	68	0.952	0.972
ENSG00000224924	10383	81	423	0.992	0.961
ENSG00000232676	0	0	0	0	0
ENSG00000224011	370	0	8	1.0	0.979
ENSG00000243155	0	2005	0	0.0	0
ENSG00000280614	0	796	0	0.0	0
ENSG00000273487	0	0	0	0	0
ENSG00000271578	0	0	0	0	0
ENSG00000097046	8	12	0	0.4	1.0
ENSG00000212901	2	0	0	1.0	1.0
ENSG00000263477	173	3	3	0.983	0.983
ENSG00000237975	8452	2317	226	0.785	0.974
ENSG00000203814	28	942	2	0.029	0.933
ENSG00000226776	0	0	0	0	0
ENSG00000263648	0	0	0	0	0
ENSG00000226981	0	51	0	0.0	0
ENSG00000141194	4	0	0	1.0	1.0
ENSG00000228625	14	3	2	0.824	0.875
ENSG00000252357	0	0	0	0	0
ENSG00000270342	0	0	0	0	0
ENSG00000273559	9833	119	331	0.988	0.967
ENSG00000252328	0	0	0	0	0
ENSG00000207552	28	0	0	1.0	1.0
ENSG00000123838	2	33	0	0.057	1.0
ENSG00000238778	0	0	0	0	0
ENSG00000275238	0	0	0	0	0
ENSG00000186118	746	2	12	0.997	0.984
ENSG00000278109	0	8	0	0.0	0
ENSG00000177414	8129	53	419	0.994	0.951
ENSG00000132141	462	200	20	0.698	0.959
ENSG00000142676	1460	2	46	0.999	0.969
ENSG00000081870	949	46	27	0.954	0.972
ENSG00000238224	2	0	0	1.0	1.0
ENSG00000201558	0	0	0	0	0
ENSG00000224645	2	398	0	0.005	1.0
ENSG00000265596	40	0	6	1.0	0.87
ENSG00000117501	2	161	0	0.012	1.0
ENSG00000225545	0	0	0	0	0
ENSG00000272100	0	45	0	0.0	0
ENSG00000240563	0	73	0	0.0	0
ENSG00000236723	0	5528	0	0.0	0
ENSG00000234093	0	0	0	0	0
ENSG00000229992	285	0	5	1.0	0.983
ENSG00000204652	0	16	0	0.0	0
ENSG00000179023	4677	1	65	1.0	0.986
ENSG00000236274	0	0	0	0	0
ENSG00000143367	2489	66	79	0.974	0.969
ENSG00000264834	0	6	0	0.0	0
ENSG00000282881	0	14	0	0.0	0
ENSG00000222112	0	0	0	0	0
ENSG00000279200	0	11	0	0.0	0
ENSG00000236936	0	0	0	0	0
ENSG00000276289	58	2111	0	0.027	1.0
ENSG00000270104	0	121	0	0.0	0
ENSG00000121053	0	118	0	0.0	0
ENSG00000232423	50	750	2	0.062	0.962
ENSG00000143442	2930	73	114	0.976	0.963
ENSG00000270818	0	0	0	0	0
ENSG00000275011	366	11	32	0.971	0.92
ENSG00000242553	0	6606	0	0.0	0
ENSG00000263717	17	0	1	1.0	0.944
ENSG00000231784	0	0	0	0	0
ENSG00000221340	0	0	0	0	0
ENSG00000143498	959	23	33	0.977	0.967
ENSG00000120088	3309	146	159	0.958	0.954
ENSG00000232344	0	5	0	0.0	0
ENSG00000261959	281	0	1	1.0	0.996
ENSG00000225242	2	0	0	1.0	1.0
ENSG00000235811	0	0	0	0	0
ENSG00000261213	12	0	0	1.0	1.0
ENSG00000178607	1938	111	38	0.946	0.981
ENSG00000232878	101	170	3	0.373	0.971
ENSG00000184900	1024	6	30	0.994	0.972
ENSG00000158731	0	0	0	0	0
ENSG00000263176	0	1009	0	0.0	0
ENSG00000159961	4	524	0	0.008	1.0
ENSG00000261453	4	1	0	0.8	1.0
ENSG00000243704	0	13	0	0.0	0
ENSG00000166351	58	16	4	0.784	0.935
ENSG00000264451	2013	12	51	0.994	0.975
ENSG00000254114	0	45	0	0.0	0
ENSG00000187272	29	7	1	0.806	0.967
ENSG00000203661	1028	15	20	0.986	0.981
ENSG00000258472	8	14929	0	0.001	1.0
ENSG00000256124	17	294	1	0.055	0.944
ENSG00000143858	1010	1101	18	0.478	0.982
ENSG00000273110	0	1588	0	0.0	0
ENSG00000224800	0	0	0	0	0
ENSG00000170315	939	86	27	0.916	0.972
ENSG00000266126	0	0	0	0	0
ENSG00000267200	35	0	1	1.0	0.972
ENSG00000232791	20	0	0	1.0	1.0
ENSG00000224126	0	0	0	0	0
ENSG00000205726	2428	814	116	0.749	0.954
ENSG00000241563	10	3	0	0.769	1.0
ENSG00000073670	12435	11	627	0.999	0.952
ENSG00000204178	4	128	0	0.03	1.0
ENSG00000108587	1443	186	33	0.886	0.978
ENSG00000238085	67	0	1	1.0	0.985
ENSG00000116199	125	84	1	0.598	0.992
ENSG00000154646	505	281	19	0.642	0.964
ENSG00000260157	22	69	0	0.242	1.0
ENSG00000285910	260	91	10	0.741	0.963
ENSG00000150732	33	0	1	1.0	0.971
ENSG00000108469	582	2432	18	0.193	0.97
ENSG00000285851	52	900	2	0.055	0.963
ENSG00000141736	3225	749	151	0.812	0.955
ENSG00000284928	0	0	0	0	0
ENSG00000108797	3240	48	140	0.985	0.959
ENSG00000203782	194	0	4	1.0	0.98
ENSG00000231480	0	0	0	0	0
ENSG00000264007	6	9	0	0.4	1.0
ENSG00000233755	2	93	0	0.021	1.0
ENSG00000286775	0	0	0	0	0
ENSG00000170412	1960	67	38	0.967	0.981
ENSG00000267016	0	0	0	0	0
ENSG00000189266	265	0	37	1.0	0.877
ENSG00000227056	0	0	0	0	0
ENSG00000198799	7396	212	216	0.972	0.972
ENSG00000117118	1880	48	84	0.975	0.957
ENSG00000183684	1082	2	72	0.998	0.938
ENSG00000223396	2	166	0	0.012	1.0
ENSG00000273591	0	1	0	0.0	0
ENSG00000273129	0	0	0	0	0
ENSG00000073605	2851	49	155	0.983	0.948
ENSG00000225630	8	0	0	1.0	1.0
ENSG00000224051	1183	27	27	0.978	0.978
ENSG00000141028	0	3	0	0.0	0
ENSG00000279879	246	425	6	0.367	0.976
ENSG00000230937	647	2	31	0.997	0.954
ENSG00000225300	0	0	0	0	0
ENSG00000169469	0	0	0	0	0
ENSG00000266599	2	59	0	0.033	1.0
ENSG00000179277	0	3	0	0.0	0
ENSG00000161381	2022	699	74	0.743	0.965
ENSG00000273338	0	0	0	0	0
ENSG00000173662	27	115	3	0.19	0.9
ENSG00000198520	2330	116	80	0.953	0.967
ENSG00000200085	0	0	0	0	0
ENSG00000261573	456	19	18	0.96	0.962
ENSG00000261326	1007	1	17	0.999	0.983
ENSG00000274428	0	0	0	0	0
ENSG00000229978	18664	12	434	0.999	0.977
ENSG00000237130	0	0	0	0	0
ENSG00000254942	0	1658	0	0.0	0
ENSG00000259120	6	0	0	1.0	1.0
ENSG00000069424	22541	98	967	0.996	0.959
ENSG00000223794	2	0	0	1.0	1.0
ENSG00000170689	0	0	0	0	0
ENSG00000225556	0	0	0	0	0
ENSG00000227039	545	5	23	0.991	0.96
ENSG00000185379	1774	292	80	0.859	0.957
ENSG00000064195	26	0	0	1.0	1.0
ENSG00000183615	4	0	0	1.0	1.0
ENSG00000157601	7251	88	259	0.988	0.966
ENSG00000185436	79	55	1	0.59	0.988
ENSG00000127074	1042	5	46	0.995	0.958
ENSG00000283296	0	0	0	0	0
ENSG00000158748	702	19	12	0.974	0.983
ENSG00000143643	1389	108	69	0.928	0.953
ENSG00000237919	517	3	25	0.994	0.954
ENSG00000284734	2	20	0	0.091	1.0
ENSG00000260920	0	0	0	0	0
ENSG00000234329	750	0	14	1.0	0.982
ENSG00000263675	30	0	4	1.0	0.882
ENSG00000250575	0	96	0	0.0	0
ENSG00000179598	12	149	0	0.075	1.0
ENSG00000108702	0	0	0	0	0
ENSG00000234859	11039	6	203	0.999	0.982
ENSG00000221698	0	0	0	0	0
ENSG00000286455	0	218	0	0.0	0
ENSG00000273210	0	0	0	0	0
ENSG00000265289	8	139	0	0.054	1.0
ENSG00000091947	1435	14	43	0.99	0.971
ENSG00000256806	0	1119	0	0.0	0
ENSG00000262079	0	0	0	0	0
ENSG00000280243	2	0	0	1.0	1.0
ENSG00000262296	0	3	0	0.0	0
ENSG00000231987	0	66	0	0.0	0
ENSG00000265799	17	11	1	0.607	0.944
ENSG00000271329	0	1	0	0.0	0
ENSG00000121073	1105	0	21	1.0	0.981
ENSG00000285922	3527	5	65	0.999	0.982
ENSG00000241014	16	150	0	0.096	1.0
ENSG00000221040	0	0	0	0	0
ENSG00000230411	0	0	0	0	0
ENSG00000125450	10177	79	427	0.992	0.96
ENSG00000224260	63	20	3	0.759	0.955
ENSG00000173908	1738	5	72	0.997	0.96
ENSG00000132388	170	606	6	0.219	0.966
ENSG00000265618	0	0	0	0	0
ENSG00000279718	0	1	0	0.0	0
ENSG00000271200	389	38	11	0.911	0.973
ENSG00000266820	0	184	0	0.0	0
ENSG00000227453	92	0	0	1.0	1.0
ENSG00000285079	0	13	0	0.0	0
ENSG00000263874	13	9	1	0.591	0.929
ENSG00000169418	25146	11	762	1.0	0.971
ENSG00000168389	2081	164	83	0.927	0.962
ENSG00000236863	0	0	0	0	0
ENSG00000232284	202	2053	4	0.09	0.981
ENSG00000143418	1095	1440	43	0.432	0.962
ENSG00000219592	0	0	0	0	0
ENSG00000070886	2	12	0	0.143	1.0
ENSG00000226500	0	5	0	0.0	0
ENSG00000227589	0	32	0	0.0	0
ENSG00000188015	0	0	0	0	0
ENSG00000273017	0	0	0	0	0
ENSG00000170498	0	6	0	0.0	0
ENSG00000236887	0	0	0	0	0
ENSG00000240750	0	0	0	0	0
ENSG00000163879	641	6	25	0.991	0.962
ENSG00000170049	19	60	1	0.241	0.95
ENSG00000116984	2174	168	134	0.928	0.942
ENSG00000228776	0	5	0	0.0	0
ENSG00000214856	210	443	8	0.322	0.963
ENSG00000117266	4173	29	177	0.993	0.959
ENSG00000116641	6649	662	427	0.909	0.94
ENSG00000183844	20	31	0	0.392	1.0
ENSG00000227242	11	4510	3	0.002	0.786
ENSG00000234439	14	0	0	1.0	1.0
ENSG00000143033	3175	94	125	0.971	0.962
ENSG00000155307	507	154	17	0.767	0.968
ENSG00000279263	0	68	0	0.0	0
ENSG00000267653	0	28	0	0.0	0
ENSG00000130770	28	3482	0	0.008	1.0
ENSG00000280095	321	0	9	1.0	0.973
ENSG00000185245	506	0	8	1.0	0.984
ENSG00000142621	2820	301	144	0.904	0.951
ENSG00000214144	284	0	4	1.0	0.986
ENSG00000078687	644	2274	28	0.221	0.958
ENSG00000236372	0	0	0	0	0
ENSG00000263483	0	0	0	0	0
ENSG00000226855	148	7	6	0.955	0.961
ENSG00000236390	6	0	0	1.0	1.0
ENSG00000278549	38	35	12	0.521	0.76
ENSG00000231175	0	61	0	0.0	0
ENSG00000229356	0	0	0	0	0
ENSG00000260990	605	177	33	0.774	0.948
ENSG00000230426	4944	441	126	0.918	0.975
ENSG00000131781	3424	8191	98	0.295	0.972
ENSG00000264734	0	52	0	0.0	0
ENSG00000242042	0	0	0	0	0
ENSG00000066557	2	55	0	0.035	1.0
ENSG00000228035	0	29	0	0.0	0
ENSG00000186842	103	210	5	0.329	0.954
ENSG00000159592	3115	928	79	0.77	0.975
ENSG00000186301	2087	50	117	0.977	0.947
ENSG00000227158	4	0	0	1.0	1.0
ENSG00000142945	225	50	15	0.818	0.938
ENSG00000228709	0	9	0	0.0	0
ENSG00000134250	240	929	8	0.205	0.968
ENSG00000275839	0	0	0	0	0
ENSG00000284027	0	44	0	0.0	0
ENSG00000235308	0	0	0	0	0
ENSG00000073969	1555	644	71	0.707	0.956
ENSG00000174175	922	19	38	0.98	0.96
ENSG00000201321	44	85	0	0.341	1.0
ENSG00000263435	4	2	0	0.667	1.0
ENSG00000264500	0	0	0	0	0
ENSG00000199674	0	0	0	0	0
ENSG00000225122	0	0	0	0	0
ENSG00000163191	13	8	3	0.619	0.812
ENSG00000212721	4	2	0	0.667	1.0
ENSG00000108256	18544	264	292	0.986	0.984
ENSG00000270507	0	1	0	0.0	0
ENSG00000276326	10	0	0	1.0	1.0
ENSG00000231163	2254	29	90	0.987	0.962
ENSG00000184330	0	0	0	0	0
ENSG00000274748	0	0	0	0	0
ENSG00000226715	271	128	17	0.679	0.941
ENSG00000229021	0	239	0	0.0	0
ENSG00000133048	215	1	3	0.995	0.986
ENSG00000235131	103	0	1	1.0	0.99
ENSG00000226949	0	118	0	0.0	0
ENSG00000177151	0	8	0	0.0	0
ENSG00000207943	0	0	0	0	0
ENSG00000117009	237	931	25	0.203	0.905
ENSG00000227278	2	496	0	0.004	1.0
ENSG00000142733	228	9	6	0.962	0.974
ENSG00000117500	829	488	29	0.629	0.966
ENSG00000224093	4446	2	142	1.0	0.969
ENSG00000201984	0	0	0	0	0
ENSG00000267315	0	0	0	0	0
ENSG00000263718	0	363	0	0.0	0
ENSG00000178104	9302	1078	352	0.896	0.964
ENSG00000121764	0	222	0	0.0	0
ENSG00000121769	246	17	16	0.935	0.939
ENSG00000131471	667	902	23	0.425	0.967
ENSG00000233693	0	3	0	0.0	0
ENSG00000117280	1060	5	22	0.995	0.98
ENSG00000229925	0	776	0	0.0	0
ENSG00000236679	0	61	0	0.0	0
ENSG00000276359	0	0	0	0	0
ENSG00000271989	0	7	0	0.0	0
ENSG00000239702	2334	1	58	1.0	0.976
ENSG00000155313	2897	106	85	0.965	0.971
ENSG00000233771	0	828	0	0.0	0
ENSG00000278431	0	18	0	0.0	0
ENSG00000263870	0	4	0	0.0	0
ENSG00000225750	2	20	0	0.091	1.0
ENSG00000252282	0	0	0	0	0
ENSG00000253084	0	0	0	0	0
ENSG00000233014	733	0	61	1.0	0.923
ENSG00000225233	0	53	0	0.0	0
ENSG00000248895	18	0	0	1.0	1.0
ENSG00000252830	6	67	0	0.082	1.0
ENSG00000215562	0	0	0	0	0
ENSG00000131788	7305	1201	355	0.859	0.954
ENSG00000266466	2	1090	0	0.002	1.0
ENSG00000278977	0	1	0	0.0	0
ENSG00000167363	0	51	0	0.0	0
ENSG00000266365	149	196	7	0.432	0.955
ENSG00000275291	0	1	0	0.0	0
ENSG00000236137	87	66	5	0.569	0.946
ENSG00000266297	12	0	0	1.0	1.0
ENSG00000173406	1212	10358	62	0.105	0.951
ENSG00000275152	844	14	76	0.984	0.917
ENSG00000258634	0	1136	0	0.0	0
ENSG00000252363	4	0	0	1.0	1.0
ENSG00000186930	4	0	0	1.0	1.0
ENSG00000236675	0	4332	0	0.0	0
ENSG00000225401	0	0	0	0	0
ENSG00000226013	367	0	5	1.0	0.987
ENSG00000229953	0	23	0	0.0	0
ENSG00000142798	642	221	30	0.744	0.955
ENSG00000160785	1013	47	25	0.956	0.976
ENSG00000230813	112	0	2	1.0	0.982
ENSG00000278852	0	75	0	0.0	0
ENSG00000263338	0	3	0	0.0	0
ENSG00000283025	5	64	1	0.072	0.833
ENSG00000228327	446	3642	30	0.109	0.937
ENSG00000224255	0	0	0	0	0
ENSG00000264316	0	1	0	0.0	0
ENSG00000224209	8064	343	474	0.959	0.944
ENSG00000176393	383	867	13	0.306	0.967
ENSG00000175155	1359	124	29	0.916	0.979
ENSG00000259981	0	0	0	0	0
ENSG00000125703	428	79	16	0.844	0.964
ENSG00000277911	10	0	0	1.0	1.0
ENSG00000154914	3165	178	101	0.947	0.969
ENSG00000213244	0	55	0	0.0	0
ENSG00000109099	2204	664	88	0.768	0.962
ENSG00000143198	400	21	10	0.95	0.976
ENSG00000200036	0	0	0	0	0
ENSG00000266830	0	44	0	0.0	0
ENSG00000143178	4	138	0	0.028	1.0
ENSG00000272911	0	0	0	0	0
ENSG00000215088	0	0	0	0	0
ENSG00000177476	0	0	0	0	0
ENSG00000212933	0	0	0	0	0
ENSG00000160223	27	384	1	0.066	0.964
ENSG00000162522	1549	65	43	0.96	0.973
ENSG00000200370	113	504	3	0.183	0.974
ENSG00000160193	1150	55	64	0.954	0.947
ENSG00000158286	670	302	26	0.689	0.963
ENSG00000162545	336	5	2	0.985	0.994
ENSG00000283938	8	11	0	0.421	1.0
ENSG00000277198	304	18	4	0.944	0.987
ENSG00000283385	0	36	0	0.0	0
ENSG00000143799	2010	11	50	0.995	0.976
ENSG00000240480	30	0	0	1.0	1.0
ENSG00000232714	10	14	0	0.417	1.0
ENSG00000286263	332	153	8	0.685	0.976
ENSG00000227109	88	0	0	1.0	1.0
ENSG00000277957	74	3443	4	0.021	0.949
ENSG00000253085	0	0	0	0	0
ENSG00000197106	1937	61	39	0.969	0.98
ENSG00000231630	4	0	0	1.0	1.0
ENSG00000206832	60	0	0	1.0	1.0
ENSG00000215853	110	5	0	0.957	1.0
ENSG00000154025	1833	26196	71	0.065	0.963
ENSG00000202361	0	0	0	0	0
ENSG00000235700	73	0	5	1.0	0.936
ENSG00000159216	3583	1446	105	0.712	0.972
ENSG00000181610	10819	40	315	0.996	0.972
ENSG00000091592	9787	257	327	0.974	0.968
ENSG00000221044	0	0	0	0	0
ENSG00000141579	0	6	0	0.0	0
ENSG00000263503	972	0	22	1.0	0.978
ENSG00000280670	0	9	0	0.0	0
ENSG00000143622	1531	43	51	0.973	0.968
ENSG00000252860	1139	0	71	1.0	0.941
ENSG00000221398	0	0	0	0	0
ENSG00000266998	0	30	0	0.0	0
ENSG00000198160	7316	80	400	0.989	0.948
ENSG00000267318	0	2329	0	0.0	0
ENSG00000246640	0	4	0	0.0	0
ENSG00000201153	0	0	0	0	0
ENSG00000284616	0	5	0	0.0	0
ENSG00000272400	107	0	5	1.0	0.955
ENSG00000233427	79	20	1	0.798	0.988
ENSG00000212719	4710	5819	132	0.447	0.973
ENSG00000270188	2	0	0	1.0	1.0
ENSG00000162946	19338	3013	542	0.865	0.973
ENSG00000285959	6	1598	0	0.004	1.0
ENSG00000280033	0	0	0	0	0
ENSG00000278189	100	88	0	0.532	1.0
ENSG00000141338	1199	44	49	0.965	0.961
ENSG00000180198	6979	1770	427	0.798	0.942
ENSG00000213424	247	895	15	0.216	0.943
ENSG00000178999	1878	14	98	0.993	0.95
ENSG00000268575	19	1433	1	0.013	0.95
ENSG00000128422	140	11	6	0.927	0.959
ENSG00000184678	0	11	0	0.0	0
ENSG00000206905	0	0	0	0	0
ENSG00000215875	0	7	0	0.0	0
ENSG00000087191	3876	2157	178	0.642	0.956
ENSG00000177551	12	5	0	0.706	1.0
ENSG00000143340	0	82	0	0.0	0
ENSG00000233676	0	0	0	0	0
ENSG00000132122	188	349	18	0.35	0.913
ENSG00000162643	106	1611	10	0.062	0.914
ENSG00000275064	7	862	1	0.008	0.875
ENSG00000222378	8	0	0	1.0	1.0
ENSG00000223692	0	9	0	0.0	0
ENSG00000229635	30	0	0	1.0	1.0
ENSG00000266469	0	105	0	0.0	0
ENSG00000159055	103	1	11	0.99	0.904
ENSG00000277491	8	0	0	1.0	1.0
ENSG00000177606	0	0	0	0	0
ENSG00000231700	0	38	0	0.0	0
