GENE	TP	FP	FN	P	R
ENSG00000264622	0	0	0	0	0
ENSG00000263585	0	0	27292	0	0.0
ENSG00000279967	0	0	0	0	0
ENSG00000262180	0	0	6	0	0.0
ENSG00000117525	280	0	2	1.0	0.993
ENSG00000118193	0	1	0	0.0	0
ENSG00000286073	48	0	2	1.0	0.96
ENSG00000137992	754	1	280	0.999	0.729
ENSG00000011260	67	0	1	1.0	0.985
ENSG00000204481	238	0	178	1.0	0.572
ENSG00000272145	0	0	0	0	0
ENSG00000131910	0	0	0	0	0
ENSG00000264019	0	0	0	0	0
ENSG00000222209	72	0	0	1.0	1.0
ENSG00000260777	0	0	0	0	0
ENSG00000271605	36	0	0	1.0	1.0
ENSG00000224598	0	0	0	0	0
ENSG00000157554	2516	8	10	0.997	0.996
ENSG00000236940	0	0	0	0	0
ENSG00000159527	0	0	0	0	0
ENSG00000143751	0	0	0	0	0
ENSG00000121310	2713	0	25	1.0	0.991
ENSG00000108523	853	0	21	1.0	0.976
ENSG00000284735	16	0	0	1.0	1.0
ENSG00000164007	364	0	0	1.0	1.0
ENSG00000214856	78	0	140	1.0	0.358
ENSG00000177674	3456	0	10	1.0	0.997
ENSG00000237436	537	0	3	1.0	0.994
ENSG00000130770	28	8	0	0.778	1.0
ENSG00000263489	4	0	0	1.0	1.0
ENSG00000189030	0	0	0	0	0
ENSG00000274111	0	0	0	0	0
ENSG00000174332	993	9	1	0.991	0.999
ENSG00000255104	38	4	384	0.905	0.09
ENSG00000231355	150	0	0	1.0	1.0
ENSG00000268993	0	0	0	0	0
ENSG00000266872	0	0	0	0	0
ENSG00000263531	0	0	0	0	0
ENSG00000224494	0	0	430	0	0.0
ENSG00000235400	0	0	0	0	0
ENSG00000176390	1	0	5	1.0	0.167
ENSG00000227409	0	0	0	0	0
ENSG00000266389	0	0	0	0	0
ENSG00000252105	0	0	0	0	0
ENSG00000265916	17	0	51	1.0	0.25
ENSG00000158062	5064	6	82	0.999	0.984
ENSG00000212206	0	0	0	0	0
ENSG00000272512	138	0	0	1.0	1.0
ENSG00000267042	0	0	0	0	0
ENSG00000132849	4259	273	77	0.94	0.982
ENSG00000287808	0	0	0	0	0
ENSG00000143839	0	1	0	0.0	0
ENSG00000167741	62	0	2	1.0	0.969
ENSG00000265976	0	0	0	0	0
ENSG00000180287	830	80	6	0.912	0.993
ENSG00000181045	381	1	93	0.997	0.804
ENSG00000230728	0	0	96	0	0.0
ENSG00000262777	0	0	652	0	0.0
ENSG00000137942	850	1	6	0.999	0.993
ENSG00000241014	0	0	16	0	0.0
ENSG00000161654	747	0	3	1.0	0.996
ENSG00000160190	1509	0	19	1.0	0.988
ENSG00000243051	0	0	0	0	0
ENSG00000205622	3500	24	486	0.993	0.878
ENSG00000233099	0	0	12	0	0.0
ENSG00000267624	0	0	0	0	0
ENSG00000283683	782	6	8	0.992	0.99
ENSG00000229943	0	0	0	0	0
ENSG00000185031	0	0	0	0	0
ENSG00000150681	703	0	2247	1.0	0.238
ENSG00000117519	1446	0	28	1.0	0.981
ENSG00000224315	0	0	0	0	0
ENSG00000266987	0	0	22	0	0.0
ENSG00000224421	0	0	6	0	0.0
ENSG00000283789	0	0	0	0	0
ENSG00000244624	0	0	0	0	0
ENSG00000285417	162	0	352	1.0	0.315
ENSG00000242125	0	0	1442	0	0.0
ENSG00000237429	0	0	0	0	0
ENSG00000234419	1676	0	1068	1.0	0.611
ENSG00000142507	30	0	0	1.0	1.0
ENSG00000108582	830	3	4	0.996	0.995
ENSG00000226814	0	0	468	0	0.0
ENSG00000284703	0	0	0	0	0
ENSG00000080947	3677	3	579	0.999	0.864
ENSG00000160789	16234	1	70	1.0	0.996
ENSG00000279774	0	0	0	0	0
ENSG00000108518	2	0	4	1.0	0.333
ENSG00000271269	18	0	0	1.0	1.0
ENSG00000241654	0	0	0	0	0
ENSG00000263464	0	0	0	0	0
ENSG00000287979	0	0	0	0	0
ENSG00000229367	80	3	2	0.964	0.976
ENSG00000169214	0	0	226	0	0.0
ENSG00000237624	0	0	7164	0	0.0
ENSG00000280408	0	0	12	0	0.0
ENSG00000158485	733	0	11	1.0	0.985
ENSG00000224986	0	0	146	0	0.0
ENSG00000287336	0	0	5552	0	0.0
ENSG00000231625	0	0	0	0	0
ENSG00000277406	139	4	63	0.972	0.688
ENSG00000181656	0	0	0	0	0
ENSG00000200370	0	0	116	0	0.0
ENSG00000128438	1816	0	386	1.0	0.825
ENSG00000199698	0	0	0	0	0
ENSG00000225637	132	0	0	1.0	1.0
ENSG00000252750	0	0	166	0	0.0
ENSG00000087152	2443	0	229	1.0	0.914
ENSG00000253326	0	0	0	0	0
ENSG00000143493	682	0	30	1.0	0.958
ENSG00000274432	0	0	36	0	0.0
ENSG00000222240	0	0	0	0	0
ENSG00000279744	0	0	712	0	0.0
ENSG00000266943	0	0	0	0	0
ENSG00000085552	16714	0	48	1.0	0.997
ENSG00000199562	0	0	0	0	0
ENSG00000264580	24	0	2	1.0	0.923
ENSG00000265444	0	0	0	0	0
ENSG00000252042	0	0	0	0	0
ENSG00000154645	380	18	0	0.955	1.0
ENSG00000160679	130	0	28	1.0	0.823
ENSG00000285407	10	4	0	0.714	1.0
ENSG00000267601	0	0	382	0	0.0
ENSG00000285778	158	1	0	0.994	1.0
ENSG00000226096	6	0	10	1.0	0.375
ENSG00000171928	418	0	400	1.0	0.511
ENSG00000137936	1593	60	21	0.964	0.987
ENSG00000240074	0	0	628	0	0.0
ENSG00000225075	0	0	0	0	0
ENSG00000187766	0	0	4	0	0.0
ENSG00000084636	3805	0	429	1.0	0.899
ENSG00000143669	46262	8	236	1.0	0.995
ENSG00000202491	8	0	0	1.0	1.0
ENSG00000232969	0	0	0	0	0
ENSG00000279690	0	0	4	0	0.0
ENSG00000137959	4697	0	35	1.0	0.993
ENSG00000286448	0	0	0	0	0
ENSG00000204178	4	0	0	1.0	1.0
ENSG00000133226	2411	0	25	1.0	0.99
ENSG00000236358	127	0	21	1.0	0.858
ENSG00000197312	632	0	28	1.0	0.958
ENSG00000160685	571	0	9	1.0	0.984
ENSG00000240480	0	0	30	0	0.0
ENSG00000229332	0	0	0	0	0
ENSG00000236390	0	0	6	0	0.0
ENSG00000231740	0	0	208	0	0.0
ENSG00000197965	703	0	3	1.0	0.996
ENSG00000213080	0	0	0	0	0
ENSG00000207181	0	0	4	0	0.0
ENSG00000171819	0	0	1612	0	0.0
ENSG00000143850	1405	28	5	0.98	0.996
ENSG00000117595	0	0	0	0	0
ENSG00000263718	0	0	0	0	0
ENSG00000235312	16	0	0	1.0	1.0
ENSG00000277491	8	0	0	1.0	1.0
ENSG00000234899	1271	2	2953	0.998	0.301
ENSG00000229242	0	0	0	0	0
ENSG00000189423	8	0	136	1.0	0.056
ENSG00000264932	0	0	0	0	0
ENSG00000281394	0	0	2	0	0.0
ENSG00000286655	0	1	0	0.0	0
ENSG00000284410	0	0	0	0	0
ENSG00000265972	14	0	0	1.0	1.0
ENSG00000143554	909	0	161	1.0	0.85
ENSG00000108433	0	0	20808	0	0.0
ENSG00000207943	0	0	0	0	0
ENSG00000252396	0	0	2	0	0.0
ENSG00000254039	0	0	0	0	0
ENSG00000286802	0	0	250	0	0.0
ENSG00000230787	0	0	230	0	0.0
ENSG00000167721	112	0	52	1.0	0.683
ENSG00000207205	0	0	0	0	0
ENSG00000272755	0	0	306	0	0.0
ENSG00000252383	0	0	0	0	0
ENSG00000108700	44	0	0	1.0	1.0
ENSG00000213063	0	0	124	0	0.0
ENSG00000122484	19	1	1	0.95	0.95
ENSG00000262730	22	0	88	1.0	0.2
ENSG00000228239	18	0	0	1.0	1.0
ENSG00000282843	0	0	12	0	0.0
ENSG00000274756	0	0	0	0	0
ENSG00000213664	0	0	0	0	0
ENSG00000228600	0	0	0	0	0
ENSG00000213026	0	0	0	0	0
ENSG00000252279	0	0	0	0	0
ENSG00000224857	0	0	0	0	0
ENSG00000116353	2181	0	7	1.0	0.997
ENSG00000287902	0	0	0	0	0
ENSG00000181396	5518	0	434	1.0	0.927
ENSG00000262358	0	0	32	0	0.0
ENSG00000252577	0	0	0	0	0
ENSG00000269737	0	0	4	0	0.0
ENSG00000197454	133	0	1	1.0	0.993
ENSG00000108666	0	0	246	0	0.0
ENSG00000167107	3061	3	121	0.999	0.962
ENSG00000166579	1425	0	11	1.0	0.992
ENSG00000175147	79	0	237	1.0	0.25
ENSG00000167281	101	121	1	0.455	0.99
ENSG00000252162	0	0	4	0	0.0
ENSG00000228988	0	0	14	0	0.0
ENSG00000207134	0	0	0	0	0
ENSG00000182783	0	0	6	0	0.0
ENSG00000232499	0	0	330	0	0.0
ENSG00000207389	0	0	0	0	0
ENSG00000117507	0	0	980	0	0.0
ENSG00000260698	0	0	0	0	0
ENSG00000188782	10148	0	34	1.0	0.997
ENSG00000179002	0	0	0	0	0
ENSG00000153207	30010	0	2020	1.0	0.937
ENSG00000223649	0	0	0	0	0
ENSG00000167861	4340	0	164	1.0	0.964
ENSG00000267046	0	0	0	0	0
ENSG00000117385	3127	0	3	1.0	0.999
ENSG00000286997	0	0	0	0	0
ENSG00000266469	0	0	0	0	0
ENSG00000162551	3826	0	16	1.0	0.996
ENSG00000173641	1493	0	5	1.0	0.997
ENSG00000198821	248	1	2	0.996	0.992
ENSG00000230585	0	0	0	0	0
ENSG00000271121	0	0	46	0	0.0
ENSG00000243267	0	0	88	0	0.0
ENSG00000280099	257	0	1	1.0	0.996
ENSG00000263586	112	0	12	1.0	0.903
ENSG00000234225	111	0	37	1.0	0.75
ENSG00000286356	0	0	0	0	0
ENSG00000236384	0	0	0	0	0
ENSG00000184599	0	0	0	0	0
ENSG00000183036	89	1	1	0.989	0.989
ENSG00000279839	0	0	0	0	0
ENSG00000234975	251	0	3	1.0	0.988
ENSG00000168275	254	0	26	1.0	0.907
ENSG00000132589	451	0	5	1.0	0.989
ENSG00000162461	0	0	0	0	0
ENSG00000234159	0	0	0	0	0
ENSG00000084623	439	1	55	0.998	0.889
ENSG00000055070	46	1	202	0.979	0.185
ENSG00000211575	0	0	2	0	0.0
ENSG00000184724	0	0	0	0	0
ENSG00000265494	0	0	0	0	0
ENSG00000287470	0	0	0	0	0
ENSG00000143315	0	0	0	0	0
ENSG00000142867	350	0	36	1.0	0.907
ENSG00000266537	0	0	0	0	0
ENSG00000279457	0	0	0	0	0
ENSG00000160233	0	0	0	0	0
ENSG00000108854	167	7	3	0.96	0.982
ENSG00000268575	1	20	19	0.048	0.05
ENSG00000108798	51	0	9	1.0	0.85
ENSG00000272763	128	0	0	1.0	1.0
ENSG00000201638	0	0	16	0	0.0
ENSG00000206730	0	0	0	0	0
ENSG00000117036	36	0	10	1.0	0.783
ENSG00000198242	203	0	25	1.0	0.89
ENSG00000170310	510	161	80	0.76	0.864
ENSG00000200087	0	0	0	0	0
ENSG00000283417	0	0	152	0	0.0
ENSG00000233664	275	0	3	1.0	0.989
ENSG00000236278	0	0	2466	0	0.0
ENSG00000233756	0	0	0	0	0
ENSG00000167874	38	0	0	1.0	1.0
ENSG00000234080	10	0	0	1.0	1.0
ENSG00000282740	0	0	14	0	0.0
ENSG00000278189	0	0	100	0	0.0
ENSG00000237980	38	0	0	1.0	1.0
ENSG00000162494	6	0	6	1.0	0.5
ENSG00000121905	0	0	0	0	0
ENSG00000287910	1	0	5	1.0	0.167
ENSG00000263063	0	1	0	0.0	0
ENSG00000143224	2627	0	293	1.0	0.9
ENSG00000132591	702	0	232	1.0	0.752
ENSG00000235386	0	0	82	0	0.0
ENSG00000214708	0	0	0	0	0
ENSG00000265201	0	0	6	0	0.0
ENSG00000175906	0	0	0	0	0
ENSG00000264968	4	1	0	0.8	1.0
ENSG00000286743	0	0	0	0	0
ENSG00000285521	52	0	0	1.0	1.0
ENSG00000252433	0	0	0	0	0
ENSG00000160305	2832	5	20	0.998	0.993
ENSG00000276088	0	0	636	0	0.0
ENSG00000262786	4	0	0	1.0	1.0
ENSG00000215644	26	0	0	1.0	1.0
ENSG00000277437	0	0	0	0	0
ENSG00000162365	0	0	822	0	0.0
ENSG00000062725	1884	2	26	0.999	0.986
ENSG00000230489	3415	0	119	1.0	0.966
ENSG00000234683	0	0	0	0	0
ENSG00000179085	60	0	0	1.0	1.0
ENSG00000141497	9328	0	760	1.0	0.925
ENSG00000264511	12	0	0	1.0	1.0
ENSG00000264270	0	0	402	0	0.0
ENSG00000224691	0	0	6	0	0.0
ENSG00000279713	0	0	0	0	0
ENSG00000161533	5396	0	30	1.0	0.994
ENSG00000142627	10	0	0	1.0	1.0
ENSG00000143630	216	0	6	1.0	0.973
ENSG00000264488	0	0	0	0	0
ENSG00000284188	10174	0	438	1.0	0.959
ENSG00000266821	61	0	1	1.0	0.984
ENSG00000225751	0	0	590	0	0.0
ENSG00000067334	80	0	0	1.0	1.0
ENSG00000234604	0	0	8	0	0.0
ENSG00000199921	0	0	0	0	0
ENSG00000236663	0	0	0	0	0
ENSG00000172155	144	0	8	1.0	0.947
ENSG00000142765	310	0	2	1.0	0.994
ENSG00000232780	4326	0	18	1.0	0.996
ENSG00000141371	309	0	223	1.0	0.581
ENSG00000281859	0	0	8	0	0.0
ENSG00000178796	2	0	0	1.0	1.0
ENSG00000224620	0	0	0	0	0
ENSG00000108846	15040	0	54	1.0	0.996
ENSG00000264961	0	0	0	0	0
ENSG00000278918	0	0	0	0	0
ENSG00000143319	257	0	45	1.0	0.851
ENSG00000286032	9	0	29	1.0	0.237
ENSG00000205726	0	0	2544	0	0.0
ENSG00000159164	0	0	0	0	0
ENSG00000231866	0	0	4	0	0.0
ENSG00000266290	0	0	0	0	0
ENSG00000237343	0	0	0	0	0
ENSG00000264399	0	0	30	0	0.0
ENSG00000262500	0	1	0	0.0	0
ENSG00000231564	0	0	0	0	0
ENSG00000230849	0	0	0	0	0
ENSG00000174021	0	0	300	0	0.0
ENSG00000273443	0	0	0	0	0
ENSG00000197364	4	0	0	1.0	1.0
ENSG00000228818	0	0	130	0	0.0
ENSG00000206684	0	0	0	0	0
ENSG00000206917	0	0	10	0	0.0
ENSG00000249838	0	0	0	0	0
ENSG00000167699	7694	10	638	0.999	0.923
ENSG00000236505	0	0	0	0	0
ENSG00000179598	0	0	12	0	0.0
ENSG00000232751	2	1	0	0.667	1.0
ENSG00000136631	410	2	14	0.995	0.967
ENSG00000163479	0	0	3078	0	0.0
ENSG00000228982	0	0	0	0	0
ENSG00000183011	86	0	6	1.0	0.935
ENSG00000267561	0	31	0	0.0	0
ENSG00000265986	0	0	8	0	0.0
ENSG00000223869	6	0	0	1.0	1.0
ENSG00000262223	1208	0	12	1.0	0.99
ENSG00000233975	0	0	0	0	0
ENSG00000248485	10	0	0	1.0	1.0
ENSG00000224363	0	101	0	0.0	0
ENSG00000198756	15404	1	36	1.0	0.998
ENSG00000232650	259	0	5	1.0	0.981
ENSG00000287244	40	0	0	1.0	1.0
ENSG00000232366	0	0	0	0	0
ENSG00000234481	0	0	0	0	0
ENSG00000252413	0	0	0	0	0
ENSG00000189050	0	0	1656	0	0.0
ENSG00000223972	508	0	326	1.0	0.609
ENSG00000233775	110	0	0	1.0	1.0
ENSG00000169710	5171	0	21	1.0	0.996
ENSG00000223883	3191	8	373	0.997	0.895
ENSG00000067208	190	36	2	0.841	0.99
ENSG00000272432	0	0	6	0	0.0
ENSG00000266647	2	0	0	1.0	1.0
ENSG00000065325	2614	0	18	1.0	0.993
ENSG00000265099	0	0	110	0	0.0
ENSG00000252802	0	0	0	0	0
ENSG00000233728	0	0	2	0	0.0
ENSG00000266803	0	0	0	0	0
ENSG00000229444	0	0	40	0	0.0
ENSG00000231207	4	0	0	1.0	1.0
ENSG00000225656	0	0	0	0	0
ENSG00000173372	454	0	4	1.0	0.991
ENSG00000162676	8628	0	28	1.0	0.997
ENSG00000132703	0	0	0	0	0
ENSG00000117133	1194	0	90	1.0	0.93
ENSG00000158773	3173	0	7	1.0	0.998
ENSG00000141699	3047	0	27	1.0	0.991
ENSG00000163154	0	0	0	0	0
ENSG00000274300	0	0	2	0	0.0
ENSG00000274944	0	0	1192	0	0.0
ENSG00000157551	5881	14	15	0.998	0.997
ENSG00000226101	0	0	306	0	0.0
ENSG00000227077	0	0	2	0	0.0
ENSG00000162728	14	0	0	1.0	1.0
ENSG00000116793	1378	1	34	0.999	0.976
ENSG00000189433	0	0	144	0	0.0
ENSG00000199293	0	0	2	0	0.0
ENSG00000286103	0	0	0	0	0
ENSG00000264349	0	0	240	0	0.0
ENSG00000162923	1213	1	29	0.999	0.977
ENSG00000196169	2038	0	8	1.0	0.996
ENSG00000011258	4166	1	48	1.0	0.989
ENSG00000108688	417	0	5	1.0	0.988
ENSG00000265531	0	0	350	0	0.0
ENSG00000199595	0	0	0	0	0
ENSG00000134200	0	0	2	0	0.0
ENSG00000261433	0	0	0	0	0
ENSG00000187504	0	0	0	0	0
ENSG00000225671	503	0	1	1.0	0.998
ENSG00000265935	287	0	1	1.0	0.997
ENSG00000108515	2333	0	25	1.0	0.989
ENSG00000226486	82	4	14	0.953	0.854
ENSG00000233333	0	0	0	0	0
ENSG00000235750	1902	2	6	0.999	0.997
ENSG00000260855	0	0	0	0	0
ENSG00000159314	946	0	14	1.0	0.985
ENSG00000201919	0	0	0	0	0
ENSG00000203804	59	1	43	0.983	0.578
ENSG00000142661	5166	0	9322	1.0	0.357
ENSG00000261371	792	3	2	0.996	0.997
ENSG00000073350	1218	1	4	0.999	0.997
ENSG00000262227	0	0	0	0	0
ENSG00000234775	0	0	38	0	0.0
ENSG00000225681	0	0	2	0	0.0
ENSG00000266100	0	0	16	0	0.0
ENSG00000077522	1096	2	6	0.998	0.995
ENSG00000169418	25020	0	888	1.0	0.966
ENSG00000235612	889	0	537	1.0	0.623
ENSG00000177338	103	465	103	0.181	0.5
ENSG00000157330	284	0	8	1.0	0.973
ENSG00000184371	1307	0	5	1.0	0.996
ENSG00000201920	0	0	0	0	0
ENSG00000141696	393	0	13	1.0	0.968
ENSG00000231416	0	0	0	0	0
ENSG00000271810	65	0	583	1.0	0.1
ENSG00000269971	0	0	0	0	0
ENSG00000232825	340	3	130	0.991	0.723
ENSG00000228961	0	0	62	0	0.0
ENSG00000286552	6	0	0	1.0	1.0
ENSG00000131914	0	0	0	0	0
ENSG00000199135	0	0	0	0	0
ENSG00000226919	39	0	85	1.0	0.315
ENSG00000266677	12	0	76	1.0	0.136
ENSG00000141568	2838	76	754	0.974	0.79
ENSG00000237491	0	0	3502	0	0.0
ENSG00000143365	95	0	3	1.0	0.969
ENSG00000163554	543	0	11	1.0	0.98
ENSG00000177954	53	0	37	1.0	0.589
ENSG00000185668	0	0	0	0	0
ENSG00000261000	774	0	2	1.0	0.997
ENSG00000182676	411	0	3	1.0	0.993
ENSG00000264016	0	0	478	0	0.0
ENSG00000223175	0	0	110	0	0.0
ENSG00000270276	0	0	2	0	0.0
ENSG00000163867	50	0	412	1.0	0.108
ENSG00000162946	3164	70	16716	0.978	0.159
ENSG00000236545	0	0	480	0	0.0
ENSG00000280299	0	0	0	0	0
ENSG00000117682	4587	0	41	1.0	0.991
ENSG00000143612	4896	0	760	1.0	0.866
ENSG00000266744	0	0	0	0	0
ENSG00000287452	512	4	2	0.992	0.996
ENSG00000205581	3716	0	268	1.0	0.933
ENSG00000167895	461	0	5	1.0	0.989
ENSG00000238236	0	0	0	0	0
ENSG00000287756	0	0	0	0	0
ENSG00000213180	0	0	0	0	0
ENSG00000215838	2106	0	6	1.0	0.997
ENSG00000265702	0	0	2020	0	0.0
ENSG00000224621	0	0	0	0	0
ENSG00000116688	180	2	0	0.989	1.0
ENSG00000230163	0	0	2	0	0.0
ENSG00000212541	0	0	0	0	0
ENSG00000262061	0	0	3976	0	0.0
ENSG00000202025	0	0	0	0	0
ENSG00000204501	15	0	25	1.0	0.375
ENSG00000251439	6	0	0	1.0	1.0
ENSG00000274276	46	0	530	1.0	0.08
ENSG00000283724	0	0	202	0	0.0
ENSG00000183598	53	0	55	1.0	0.491
ENSG00000271742	0	0	0	0	0
ENSG00000160710	5801	0	49	1.0	0.992
ENSG00000212237	56	0	0	1.0	1.0
ENSG00000206637	84	0	128	1.0	0.396
ENSG00000272443	0	0	160	0	0.0
ENSG00000173409	4865	0	51	1.0	0.99
ENSG00000189120	0	0	0	0	0
ENSG00000244514	0	0	0	0	0
ENSG00000227673	0	0	56	0	0.0
ENSG00000182040	0	0	0	0	0
ENSG00000163156	401	0	121	1.0	0.768
ENSG00000109079	697	0	5	1.0	0.993
ENSG00000227790	0	1	0	0.0	0
ENSG00000200262	0	0	0	0	0
ENSG00000184144	12293	0	31	1.0	0.997
ENSG00000214955	0	0	0	0	0
ENSG00000280242	0	0	0	0	0
ENSG00000256762	0	0	0	0	0
ENSG00000265262	0	0	0	0	0
ENSG00000276830	0	0	0	0	0
ENSG00000188825	6626	1	30	1.0	0.995
ENSG00000206595	0	0	2	0	0.0
ENSG00000249459	356	0	358	1.0	0.499
ENSG00000263690	0	0	108	0	0.0
ENSG00000200997	0	0	0	0	0
ENSG00000131781	0	0	3522	0	0.0
ENSG00000121064	1677	0	5	1.0	0.997
ENSG00000184588	1434	95	6	0.938	0.996
ENSG00000252987	0	0	0	0	0
ENSG00000262319	0	0	4	0	0.0
ENSG00000231421	0	0	0	0	0
ENSG00000229022	106	0	0	1.0	1.0
ENSG00000176563	691	0	319	1.0	0.684
ENSG00000226500	0	0	0	0	0
ENSG00000248714	401	0	29	1.0	0.933
ENSG00000254154	14	7	546	0.667	0.025
ENSG00000222664	0	0	0	0	0
ENSG00000250111	0	0	0	0	0
ENSG00000207721	0	0	0	0	0
ENSG00000215861	0	0	0	0	0
ENSG00000286174	0	0	12	0	0.0
ENSG00000266445	0	0	102	0	0.0
ENSG00000167716	101	0	3139	1.0	0.031
ENSG00000188340	122	0	2	1.0	0.984
ENSG00000264812	0	0	218	0	0.0
ENSG00000116544	171	0	1	1.0	0.994
ENSG00000214425	3509	35	8595	0.99	0.29
ENSG00000126351	3101	0	13	1.0	0.996
ENSG00000226843	6	0	0	1.0	1.0
ENSG00000154240	8648	133	198	0.985	0.978
ENSG00000116473	75	3	161	0.962	0.318
ENSG00000270361	0	0	0	0	0
ENSG00000170190	2951	0	9	1.0	0.997
ENSG00000236423	22	0	0	1.0	1.0
ENSG00000272574	0	0	0	0	0
ENSG00000227212	0	0	0	0	0
ENSG00000274054	2	0	0	1.0	1.0
ENSG00000109062	1788	0	362	1.0	0.832
ENSG00000143384	1074	0	32	1.0	0.971
ENSG00000221390	0	0	28	0	0.0
ENSG00000230427	0	0	0	0	0
ENSG00000277370	0	0	4	0	0.0
ENSG00000227953	0	0	6082	0	0.0
ENSG00000278267	0	0	0	0	0
ENSG00000227256	0	0	0	0	0
ENSG00000270035	0	0	202	0	0.0
ENSG00000116212	20	0	0	1.0	1.0
ENSG00000272823	0	0	0	0	0
ENSG00000273629	0	0	0	0	0
ENSG00000265107	212	0	174	1.0	0.549
ENSG00000252729	8	0	0	1.0	1.0
ENSG00000252826	0	0	0	0	0
ENSG00000108852	2811	0	1	1.0	1.0
ENSG00000143546	4	0	0	1.0	1.0
ENSG00000226521	218	0	16	1.0	0.932
ENSG00000278730	0	0	1280	0	0.0
ENSG00000252830	0	0	6	0	0.0
ENSG00000179673	0	0	400	0	0.0
ENSG00000252429	111	0	9	1.0	0.925
ENSG00000227001	0	0	0	0	0
ENSG00000176378	0	0	594	0	0.0
ENSG00000116748	527	0	1	1.0	0.998
ENSG00000109118	3114	2	1010	0.999	0.755
ENSG00000162624	4977	0	29	1.0	0.994
ENSG00000083457	906	8	4	0.991	0.996
ENSG00000187733	0	0	8	0	0.0
ENSG00000169738	2683	0	27	1.0	0.99
ENSG00000228979	64	0	0	1.0	1.0
ENSG00000060656	0	0	0	0	0
ENSG00000285554	8	0	0	1.0	1.0
ENSG00000236088	1656	16	546	0.99	0.752
ENSG00000287040	4	0	0	1.0	1.0
ENSG00000232245	12	0	0	1.0	1.0
ENSG00000163563	69	0	1	1.0	0.986
ENSG00000273516	0	0	0	0	0
ENSG00000270587	0	0	0	0	0
ENSG00000177151	0	0	0	0	0
ENSG00000226375	0	0	0	0	0
ENSG00000227016	0	0	2284	0	0.0
ENSG00000228159	94	0	2	1.0	0.979
ENSG00000157916	704	0	18	1.0	0.975
ENSG00000262384	0	0	0	0	0
ENSG00000204873	0	0	0	0	0
ENSG00000264701	167	2	159	0.988	0.512
ENSG00000161905	726	0	66	1.0	0.917
ENSG00000226117	0	0	6	0	0.0
ENSG00000268949	461	0	51	1.0	0.9
ENSG00000185262	494	0	6	1.0	0.988
ENSG00000197989	848	0	438	1.0	0.659
ENSG00000232154	0	0	0	0	0
ENSG00000227712	0	3	0	0.0	0
ENSG00000266691	0	0	0	0	0
ENSG00000225555	40	0	324	1.0	0.11
ENSG00000228040	46	0	0	1.0	1.0
ENSG00000275665	0	0	14	0	0.0
ENSG00000242752	0	0	0	0	0
ENSG00000229336	0	0	0	0	0
ENSG00000264791	0	0	0	0	0
ENSG00000227232	0	0	0	0	0
ENSG00000121644	0	0	0	0	0
ENSG00000196772	22	0	0	1.0	1.0
ENSG00000070526	1368	0	2	1.0	0.999
ENSG00000226443	0	0	0	0	0
ENSG00000224309	77	0	1	1.0	0.987
ENSG00000285525	0	0	0	0	0
ENSG00000201321	35	0	9	1.0	0.795
ENSG00000262410	0	0	2	0	0.0
ENSG00000206680	0	0	322	0	0.0
ENSG00000132693	49	0	1	1.0	0.98
ENSG00000228729	0	0	0	0	0
ENSG00000250310	0	4	62	0.0	0.0
ENSG00000007908	0	0	690	0	0.0
ENSG00000286859	0	0	0	0	0
ENSG00000169403	10360	0	208	1.0	0.98
ENSG00000226204	0	0	0	0	0
ENSG00000228192	623	0	1361	1.0	0.314
ENSG00000229983	54	0	4	1.0	0.931
ENSG00000173369	2309	0	3	1.0	0.999
ENSG00000287374	2055	0	31	1.0	0.985
ENSG00000198400	3761	2	289	0.999	0.929
ENSG00000130764	825	0	23	1.0	0.973
ENSG00000278517	0	0	0	0	0
ENSG00000286541	21	0	169	1.0	0.111
ENSG00000143183	1033	2	135	0.998	0.884
ENSG00000162614	2262	0	180	1.0	0.926
ENSG00000162604	2947	0	33	1.0	0.989
ENSG00000235501	224	0	2	1.0	0.991
ENSG00000226970	0	0	0	0	0
ENSG00000162692	13002	0	74	1.0	0.994
ENSG00000233706	0	0	0	0	0
ENSG00000236838	0	0	0	0	0
ENSG00000172992	59	0	3	1.0	0.952
ENSG00000074755	592	3	26	0.995	0.958
ENSG00000252190	0	0	0	0	0
ENSG00000108255	28	0	0	1.0	1.0
ENSG00000267405	654	0	4	1.0	0.994
ENSG00000252051	2	0	0	1.0	1.0
ENSG00000167720	255	0	187	1.0	0.577
ENSG00000204889	1307	1	5	0.999	0.996
ENSG00000196550	198	0	682	1.0	0.225
ENSG00000187531	6088	0	8	1.0	0.999
ENSG00000228677	0	0	0	0	0
ENSG00000228191	0	0	0	0	0
ENSG00000212459	0	0	0	0	0
ENSG00000271164	0	0	0	0	0
ENSG00000213218	75	0	79	1.0	0.487
ENSG00000250948	0	0	194	0	0.0
ENSG00000266042	0	0	0	0	0
ENSG00000170296	0	0	20	0	0.0
ENSG00000170425	14096	0	40	1.0	0.997
ENSG00000264582	0	0	102	0	0.0
ENSG00000130772	200	0	8	1.0	0.962
ENSG00000221539	0	0	0	0	0
ENSG00000185860	50	0	0	1.0	1.0
ENSG00000266839	0	0	24	0	0.0
ENSG00000275207	0	0	850	0	0.0
ENSG00000158055	375	1	55	0.997	0.872
ENSG00000248172	0	0	0	0	0
ENSG00000170921	757	68	4945	0.918	0.133
ENSG00000263938	0	0	0	0	0
ENSG00000004897	514	3	34	0.994	0.938
ENSG00000267482	0	0	190	0	0.0
